Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1902.0,CapitalSource,Diversified Financials,United States,1540.0,180,18040.0,3560.0,
2009,1990.0,CapitalSource,Diversified Financials,United States,1350.0,-220,18410.0,570.0,
