Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1936.0,Fidea Holdings,Banking,Japan,410.0,30.7,22465.0,442.0,
2012,,Fidea Holdings,Banking,Japan,634.0,44.2,26522.0,406.0,1933.0
2013,,Fidea Holdings,Banking,Japan,553.0,51.3,28436.0,356.0,1926.0
