Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Chicago Bridge & Iron,Construction,Netherlands,5607.0,308.0,4327.0,6098.0,1832.0
2014,,Chicago Bridge & Iron,Construction,Netherlands,11095.0,454.1,9390.0,9414.0,1084.0
2015,,Chicago Bridge & Iron,Construction,Netherlands,12975.0,543.6,9381.0,5370.0,1358.0
2016,,Chicago Bridge & Iron,Construction,Netherlands,12930.0,-504.4,9202.0,4306.0,1810.0
2017,,Chicago Bridge & Iron,Construction,Netherlands,10680.0,-313.2,7839.0,3056.0,1977.0
