Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,545.0,Wilmar International,"Food, Drink & Tobacco",Singapore,16470.0,580,15510.0,20100.0,
2009,314.0,Wilmar International,"Food, Drink & Tobacco",Singapore,29150.0,1530,17810.0,11890.0,
2010,230.0,Wilmar International,"Food, Drink & Tobacco",Singapore,23890.0,1880,23360.0,30310.0,
2011,269.0,Wilmar International,"Food, Drink & Tobacco",Singapore,30378.0,1324.0,33969.0,26411.0,
2012,,Wilmar International,"Food, Drink & Tobacco",Singapore,43194.0,1546.6,39424.0,25132.0,246.0
2013,,Wilmar International,"Food, Drink & Tobacco",Singapore,46342.0,1279.8,41669.0,17013.0,313.0
2014,,Wilmar International,"Food, Drink & Tobacco",Singapore,44098.0,1320.2,46632.0,17686.0,316.0
2015,,Wilmar International,"Food, Drink & Tobacco",Singapore,43079.0,1158.2,43558.0,15236.0,369.0
2016,,Wilmar International,"Food, Drink & Tobacco",Singapore,38782.0,1059.3,37939.0,16835.0,359.0
2017,,Wilmar International,"Food, Drink & Tobacco",Singapore,41428.0,984.0,37032.0,16144.0,388.0
2018,,Wilmar International,"Food, Drink & Tobacco",Singapore,43822.0,1215.5,40933.0,14969.0,456.0
2019,,Wilmar International,"Food, Drink & Tobacco",Singapore,44674.0,1129.0,45680.0,16985.0,425.0
2020,,Wilmar International,"Food, Drink & Tobacco",Singapore,42642.0,1294.7,47049.0,16081.0,372.0
2021,,Wilmar International,"Food, Drink & Tobacco",Singapore,50463.0,1530.0,51020.0,25903.0,276
2022,362,Wilmar International,"Food, Drink & Tobacco",Singapore,65839.0,1893.3,58718.0,20862.0,
