Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2016,,FleetCor Technologies ,Business Services & Supplies,United States,1703.0,362.4,7892.0,14288.0,1587.0
2021,,FleetCor Technologies ,Business Services & Supplies,United States,2389.0,704.2,11195.0,24313.0,1289
2022,1531,FleetCor Technologies ,Business Services & Supplies,United States,2834.0,839.5,13405.0,19508.0,
