Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1102.0,Cielo,Business Services & Supplies,Brazil,1980.0,880,1610.0,11030.0,
2011,1174.0,Cielo,Business Services & Supplies,Brazil,2405.0,1102.0,2118.0,11511.0,
2012,,Cielo,Business Services & Supplies,Brazil,2259.0,971.7,2539.0,17988.0,1097.0
2013,,Cielo,Business Services & Supplies,Brazil,2649.0,1130.0,4682.0,18930.0,1075.0
2014,,Cielo,Business Services & Supplies,Brazil,3119.0,1238.1,5642.0,25279.0,1044.0
2015,,Cielo,Business Services & Supplies,Brazil,3282.0,1367.9,7027.0,24215.0,1046.0
2016,,Cielo,Business Services & Supplies,Brazil,3330.0,1051.2,7577.0,20629.0,1091.0
2017,,Cielo,Business Services & Supplies,Brazil,3529.0,1149.1,9385.0,20920.0,1103.0
2018,,Cielo,Business Services & Supplies,Brazil,3599.0,1262.0,24975.0,13696.0,968.0
2019,,Cielo,Business Services & Supplies,Brazil,3196.0,914.0,21302.0,5672.0,1478.0
