Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1718.0,Shanghai Industrial,Diversified Financials,Hong Kong/China,1640.0,270,6650.0,4810.0,
2012,,Shanghai Industrial,Real Estate,Hong Kong-China,1635.0,679.0,11280.0,3638.0,1620.0
2013,,Shanghai Industrial,Real Estate,Hong Kong-China,2486.0,443.0,14877.0,3343.0,1714.0
