Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,886.0,Bankinter,Banking,Spain,3790.0,530,72480.0,5910.0,
2009,886.0,Bankinter,Banking,Spain,4100.0,350,74320.0,3350.0,
2010,1042.0,Bankinter,Banking,Spain,3040.0,350,78060.0,3840.0,
2011,1574.0,Bankinter,Banking,Spain,2363.0,201.7,77944.0,3019.0,
2012,,Bankinter,Banking,Spain,3539.0,234.8,77094.0,2976.0,1578.0
2013,,Bankinter,Banking,Spain,3746.0,164.4,76490.0,3322.0,1629.0
2014,,Bankinter,Banking,Spain,2985.0,286.0,75974.0,7351.0,1263.0
2015,,Bankinter,Banking,Spain,2858.0,365.9,69376.0,7160.0,1270.0
2016,,Bankinter,Banking,Spain,2209.0,408.1,63722.0,6859.0,1156.0
2017,,Bankinter,Banking,Spain,2236.0,542.2,70861.0,7609.0,1078.0
2018,,Bankinter,Banking,Spain,2487.0,600.5,87678.0,9773.0,1035.0
2019,,Bankinter,Banking,Spain,2616.0,621.0,87453.0,7424.0,1127.0
2020,,Bankinter,Banking,Spain,2618.0,616.3,93990.0,3705.0,1212.0
2021,,Bankinter,Banking,Spain,2474.0,361.5,117769.0,6244.0,1435
2022,1051,Bankinter,Banking,Spain,2759.0,1555.2,123283.0,5394.0,
