Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1566.0,Tasnee,Conglomerates,Saudi Arabia,4260.0,390.7,9230.0,4581.0,
2012,,Tasnee,Conglomerates,Saudi Arabia,5238.0,651.6,10676.0,6703.0,1183.0
2013,,Tasnee,Conglomerates,Saudi Arabia,4778.0,470.2,12152.0,5298.0,1461.0
2014,,Tasnee,Conglomerates,Saudi Arabia,4853.0,314.0,12604.0,6046.0,1797.0
