Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,629.0,Thales,Aerospace & Defense,France,13540.0,510,19240.0,12220.0,
2009,425.0,Thales,Aerospace & Defense,France,17630.0,780,24360.0,8090.0,
2010,794.0,Thales,Aerospace & Defense,France,17960.0,-280,25810.0,7670.0,
2011,905.0,Thales,Aerospace & Defense,France,17570.0,-144.0,24236.0,7447.0,
2012,,Thales,Aerospace & Defense,France,16876.0,663.0,26119.0,7516.0,638.0
2013,,Thales,Aerospace & Defense,France,18206.0,688.8,28152.0,8811.0,600.0
2014,,Thales,Aerospace & Defense,France,18185.0,761.3,29619.0,13797.0,527.0
2015,,Thales,Aerospace & Defense,France,17209.0,947.3,24190.0,11955.0,599.0
2016,,Thales,Aerospace & Defense,France,15595.0,848.4,23421.0,17797.0,521.0
2017,,Thales,Aerospace & Defense,France,16466.0,1046.9,23932.0,20594.0,497.0
2018,,Thales,Aerospace & Defense,France,17816.0,926.8,28017.0,28030.0,532.0
2019,,Thales,Aerospace & Defense,France,18705.0,1158.0,29157.0,25739.0,503.0
2020,,Thales,Aerospace & Defense,France,20595.0,1255.7,35048.0,16096.0,487.0
2021,,Thales,Aerospace & Defense,France,19367.0,551.1,38918.0,21946.0,577
2022,526,Thales,Aerospace & Defense,France,19139.0,1287.1,37347.0,28564.0,
