Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1040.0,Oneok,Utilities,United States,13480.0,300,11060.0,4850.0,
2009,938.0,Oneok,Utilities,United States,16160.0,310,13130.0,2350.0,
2010,869.0,Oneok,Utilities,United States,11110.0,310,12830.0,4800.0,
2011,933.0,Oneok,Oil & Gas Operations,United States,13030.0,334.6,12499.0,6992.0,
2012,,Oneok,Oil & Gas Operations,United States,14806.0,360.6,13697.0,8608.0,890.0
2013,,Oneok,Oil & Gas Operations,United States,12633.0,360.6,15855.0,9219.0,896.0
2014,,Oneok,Oil & Gas Operations,United States,14583.0,266.5,17708.0,12290.0,951.0
2015,,Oneok,Oil & Gas Operations,United States,12227.0,314.1,15305.0,10202.0,1075.0
2016,,Oneok,Oil & Gas Operations,United States,7709.0,245.0,15446.0,7524.0,1385.0
2017,,Oneok,Oil & Gas Operations,United States,8895.0,352.0,16139.0,11851.0,1058.0
2018,,Oneok,Oil & Gas Operations,United States,12678.0,565.0,16432.0,27057.0,815.0
2019,,Oneok,Oil & Gas Operations,United States,12708.0,1152.0,18232.0,28537.0,630.0
2020,,Oneok,Oil & Gas Operations,United States,9445.0,799.5,21969.0,12388.0,813.0
2021,,Oneok,Oil & Gas Operations,United States,8561.0,612.8,23079.0,22990.0,797
2022,611,Oneok,Oil & Gas Operations,United States,17272.0,1499.7,23622.0,30940.0,
