Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,267.0,NextEra Energy,Utilities,United States,15317.0,1956.0,52994.0,23443.0,
2012,,NextEra Energy,Utilities,United States,15340.0,1923.0,57188.0,25039.0,275.0
2013,,NextEra Energy,Utilities,United States,14256.0,1911.0,64439.0,31565.0,282.0
2014,,NextEra Energy,Utilities,United States,14561.0,1908.0,69306.0,40854.0,276.0
2015,,NextEra Energy,Utilities,United States,18089.0,2466.0,74929.0,46873.0,226.0
2016,,NextEra Energy,Utilities,United States,15931.0,2752.0,82479.0,52806.0,212.0
2017,,NextEra Energy,Utilities,United States,15210.0,2895.0,89993.0,60361.0,204.0
2018,,NextEra Energy,Utilities,United States,16372.0,8223.0,94284.0,75779.0,182.0
2019,,NextEra Energy,Utilities,United States,16317.0,6652.0,103702.0,90683.0,193.0
2020,,NextEra Energy,Utilities,United States,17188.0,3509.0,120637.0,113122.0,180.0
2021,,NextEra Energy,Utilities,United States,17228.0,2920.0,127684.0,158760.0,160
2022,256,NextEra Energy,Utilities,United States,23737.0,1456.0,144945.0,145270.0,
