Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2017,,Uniper,Utilities,Germany,74430.0,-3558.6,63172.0,6147.0,896.0
2018,,Uniper,Utilities,Germany,82983.0,-1490.0,51903.0,11880.0,753.0
2019,,Uniper,Utilities,Germany,92228.0,-533.0,65931.0,11192.0,710.0
