Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1667.0,SSAB,Materials,Sweden,4170.0,-140,8440.0,5480.0,
2011,1752.0,SSAB,Diversified Metals & Mining,Sweden,5939.0,82.2,9058.0,4845.0,
