Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Saudi Telecom,Telecommunications services,Saudi Arabia,14843.0,2061.0,29554.0,21331.0,346.0
2013,,Saudi Telecom,Telecommunications services,Saudi Arabia,15826.0,1940.0,31252.0,21652.0,359.0
2014,,Saudi Telecom,Telecommunications services,Saudi Arabia,12160.0,2639.0,23293.0,35597.0,393.0
2015,,Saudi Telecom,Telecommunications services,Saudi Arabia,12292.0,2934.9,24216.0,32790.0,405.0
2016,,Saudi Telecom,Telecommunications services,Saudi Arabia,13552.0,2488.5,25750.0,32648.0,356.0
2017,,Saudi Telecom,Telecommunications services,Saudi Arabia,13819.0,2274.7,27082.0,37335.0,350.0
2018,,Saudi Telecom,Telecommunications services,Saudi Arabia,13577.0,2728.9,30669.0,42791.0,396.0
2019,,Saudi Telecom,Telecommunications Services,Saudi Arabia,13882.0,2877.0,29903.0,59733.0,364.0
2020,,Saudi Telecom,Telecommunications Services,Saudi Arabia,14641.0,2886.6,32142.0,48256.0,335.0
2021,,Saudi Telecom,Telecommunications Services,Saudi Arabia,15710.0,2954.2,32512.0,64313.0,304
2022,402,Saudi Telecom,Telecommunications Services,Saudi Arabia,16907.0,3015.0,31803.0,60707.0,
