Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1221.0,Showa Denko,Chemicals,Japan,9150.0,300,9140.0,4520.0,
2009,1452.0,Showa Denko,Chemicals,Japan,11060.0,30,10420.0,1490.0,
2010,1621.0,Showa Denko,Chemicals,Japan,7300.0,-410,10000.0,3050.0,
2011,1524.0,Showa Denko,Chemicals,Japan,9821.0,156.5,11060.0,3146.0,
2012,,Showa Denko,Chemicals,Japan,11096.0,220.6,11876.0,3376.0,1546.0
2013,,Showa Denko,Chemicals,Japan,8530.0,108.0,10474.0,2219.0,1885.0
2019,,Showa Denko,Chemicals,Japan,8983.0,1010.0,9805.0,5463.0,1404.0
2020,,Showa Denko,Chemicals,Japan,8315.0,670.5,9905.0,3240.0,1620.0
2021,,Showa Denko,Chemicals,Japan,9120.0,-714.7,21343.0,4572.0,1775
2022,1803,Showa Denko,Chemicals,Japan,12921.0,-110.1,18604.0,3428.0,
