Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,105.0,American Express,Diversified Financials,United States,31560.0,4010,150000.0,48980.0,
2009,133.0,American Express,Diversified Financials,United States,31920.0,2700,126070.0,14120.0,
2010,114.0,American Express,Diversified Financials,United States,26730.0,2130,124090.0,45630.0,
2011,114.0,American Express,Diversified Financials,United States,30242.0,4057.0,147042.0,53243.0,
2012,,American Express,Diversified Financials,United States,32282.0,4935.0,153337.0,65964.0,115.0
2013,,American Express,Diversified Financials,United States,33808.0,4482.0,153140.0,73006.0,108.0
2014,,American Express,Diversified Financials,United States,34931.0,5312.0,155891.0,96874.0,104.0
2015,,American Express,Diversified Financials,United States,36014.0,5839.0,159103.0,80876.0,105.0
2016,,American Express,Diversified Financials,United States,34594.0,5026.0,159000.0,63184.0,95.0
2017,,American Express,Diversified Financials,United States,34001.0,5365.0,158893.0,70092.0,97.0
2018,,American Express,Diversified Financials,United States,37648.0,3096.0,179956.0,87258.0,119.0
2019,,American Express,Diversified Financials,United States,43282.0,6867.0,188602.0,95340.0,83.0
2020,,American Express,Diversified Financials,United States,46787.0,5538.0,186060.0,73454.0,88.0
2021,,American Express,Diversified Financials,United States,38185.0,3114.0,191367.0,120505.0,95
2022,77,American Express,Diversified Financials,United States,46293.0,7858.0,196000.0,136721.0,
