Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,597.0,L-3 Communications,Aerospace & Defense,United States,13960.0,760,14390.0,13010.0,
2009,486.0,L-3 Communications,Aerospace & Defense,United States,14900.0,950,14490.0,8020.0,
2010,463.0,L-3 Communications,Aerospace & Defense,United States,15620.0,900,14810.0,10620.0,
2011,619.0,L-3 Communications,Aerospace & Defense,United States,15680.0,955.0,15451.0,8638.0,
2012,,L-3 Communications,Aerospace & Defense,United States,15169.0,956.0,15497.0,7028.0,699.0
2013,,L-3 Communications,Aerospace & Defense,United States,13146.0,810.0,13826.0,7293.0,803.0
2014,,L-3 Communications,Aerospace & Defense,United States,12629.0,778.0,14009.0,10198.0,782.0
2015,,L-3 Communications,Aerospace & Defense,United States,12138.0,674.0,13836.0,10410.0,870.0
2016,,L-3 Communications,Aerospace & Defense,United States,11194.0,-240.0,12085.0,9615.0,1251.0
