Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1615.0,GEA Group,Conglomerates,Germany,5730.0,-380,5980.0,6150.0,
2009,1341.0,GEA Group,Conglomerates,Germany,7590.0,410,6480.0,2000.0,
2010,1857.0,GEA Group,Conglomerates,Germany,7210.0,140,6780.0,3450.0,
2011,1905.0,GEA Group,Conglomerates,Germany,5862.0,175.1,6823.0,5590.0,
2012,,GEA Group,Conglomerates,Germany,7542.0,434.4,8068.0,6357.0,1325.0
2013,,GEA Group,Conglomerates,Germany,7355.0,404.0,8485.0,6580.0,1388.0
2014,,GEA Group,Conglomerates,Germany,5735.0,446.1,8908.0,9002.0,1395.0
2015,,GEA Group,Conglomerates,Germany,5990.0,450.9,7057.0,9545.0,1478.0
2016,,GEA Group,Conglomerates,Germany,5100.0,401.3,6772.0,9174.0,1540.0
2017,,GEA Group,Conglomerates,Germany,4969.0,314.8,6547.0,8591.0,1888.0
