Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,866.0,SKF Group,Capital Goods,Sweden,9060.0,710,7010.0,9050.0,
2009,937.0,SKF Group,Capital Goods,Sweden,8140.0,590,6990.0,3830.0,
2010,1104.0,SKF Group,Capital Goods,Sweden,7850.0,230,6910.0,7230.0,
2011,802.0,SKF Group,Capital Goods,Sweden,9088.0,765.2,7962.0,12180.0,
2012,,SKF Group,Capital Goods,Sweden,9599.0,877.2,8472.0,11482.0,845.0
2013,,SKF Group,Capital Goods,Sweden,9935.0,726.8,9057.0,11714.0,881.0
2014,,SKF Group,Capital Goods,Sweden,9762.0,140.0,11053.0,11713.0,1264.0
2015,,SKF Group,Capital Goods,Sweden,10338.0,670.0,10429.0,11974.0,956.0
2016,,SKF Group,Capital Goods,Sweden,9008.0,459.9,9458.0,8257.0,1213.0
2017,,SKF Group,Capital Goods,Sweden,8501.0,465.4,9522.0,8914.0,1282.0
2018,,SKF Group,Capital Goods,Sweden,9457.0,693.6,10301.0,9739.0,1227.0
2019,,SKF Group,Materials,Sweden,9851.0,837.0,9832.0,8698.0,1224.0
2020,,SKF Group,Materials,Sweden,8850.0,531.0,10183.0,7252.0,1476.0
2021,,SKF Group,Materials,Sweden,8132.0,466.9,11027.0,13820.0,1399
2022,1761,SKF Group,Materials,Sweden,9521.0,854.1,11205.0,7592.0,
