Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1401.0,China Eastern Airlines,Transportation,China,4800.0,-420,7820.0,8110.0,
2009,1527.0,China Eastern Airlines,Transportation,China,5820.0,40,9300.0,2510.0,
2010,1147.0,China Eastern Airlines,Transportation,China,6030.0,-2240,10690.0,9250.0,
2011,1342.0,China Eastern Airlines,Airline,China,5711.0,24.7,10512.0,9151.0,
2012,,China Eastern Airlines,Airline,China,13092.0,727.0,18223.0,6302.0,774.0
2013,,China Eastern Airlines,Airline,China,13456.0,544.0,19401.0,5677.0,868.0
2014,,China Eastern Airlines,Airline,China,14268.0,386.5,22758.0,4759.0,1069.0
2015,,China Eastern Airlines,Airline,China,14550.0,554.0,26361.0,12711.0,703.0
2016,,China Eastern Airlines,Airline,China,14905.0,730.0,30139.0,10929.0,607.0
2017,,China Eastern Airlines,Airline,China,14802.0,693.9,30225.0,12940.0,619.0
2018,,China Eastern Airlines,Airline,China,15675.0,834.0,36154.0,15518.0,601.0
2019,,China Eastern Airlines,Transportation,China,17320.0,426.0,34485.0,14880.3,768.0
2020,,China Eastern Airlines,Transportation,China,17511.0,464.1,40396.0,6824.0,865.0
2021,,China Eastern Airlines,Transportation,China,8532.0,-1701.2,43526.0,7673.0,1444
2022,1421,China Eastern Airlines,Transportation,China,10406.0,-1894.9,45312.0,6303.0,
