Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,705.0,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,9430.0,690,9690.0,16060.0,
2009,776.0,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,9430.0,690,9660.0,4460.0,
2010,700.0,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,9370.0,570,9750.0,9020.0,
2011,826.0,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,9095.0,566.5,9701.0,10084.0,
2012,,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,8879.0,348.3,9421.0,7174.0,1223.0
2013,,Coca-Cola HBC,"Food, Drink & Tobacco",Greece,9294.0,251.2,9506.0,10248.0,1285.0
2014,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,9126.0,293.7,10024.0,9145.0,1337.0
2015,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,8636.0,387.2,8324.0,6964.0,1572.0
2016,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,7038.0,310.6,7097.0,7283.0,1639.0
2017,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,6881.0,383.1,6924.0,9388.0,1443.0
2018,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,7363.0,481.7,8028.0,12565.0,1376.0
2019,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,7854.0,528.0,7835.0,12871.0,1315.0
2020,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,7865.0,546.1,9220.0,9253.0,1376.0
2021,,Coca-Cola HBC,"Food, Drink & Tobacco",Switzerland,7002.0,476.3,9266.0,12638.0,1519
