Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1980.0,Korea Zinc,Materials,South Korea,3570.0,450,3080.0,1110.0,
2011,1955.0,Korea Zinc,Diversified Metals & Mining,South Korea,2733.0,356.1,2759.0,5777.0,
2012,,Korea Zinc,Diversified Metals & Mining,South Korea,5020.0,636.7,3975.0,6679.0,1381.0
2013,,Korea Zinc,Diversified Metals & Mining,South Korea,4883.0,497.5,4644.0,5738.0,1660.0
2015,,Korea Zinc,Diversified Metals & Mining,South Korea,4691.0,476.2,5133.0,7540.0,1820.0
2016,,Korea Zinc,Diversified Metals & Mining,South Korea,4216.0,450.1,5039.0,8225.0,1686.0
2017,,Korea Zinc,Diversified Metals & Mining,South Korea,5040.0,510.6,5367.0,6543.0,1758.0
2018,,Korea Zinc,Diversified Metals & Mining,South Korea,5835.0,556.4,6574.0,7231.0,1834.0
2019,,Korea Zinc,Materials,South Korea,6255.0,479.0,6476.0,7104.0,1989.0
2022,1798,Korea Zinc,Materials,South Korea,8712.0,704.5,8382.0,8857.0,
