Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2020,,Saudi Arabian Oil Company (Saudi Aramco),Oil & Gas Operations,Saudi Arabia,329762.0,88205.0,398296.0,1684765.0,5.0
2021,,Saudi Arabian Oil Company (Saudi Aramco),Oil & Gas Operations,Saudi Arabia,229747.0,49282.8,510252.0,1897165.0,5
2022,3,Saudi Arabian Oil Company (Saudi Aramco),Oil & Gas Operations,Saudi Arabia,400376.0,105363.0,576041.0,2292077.0,
