Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1078.0,SES,Media,Luxembourg,2130.0,570,10590.0,10710.0,
2009,1007.0,SES,Media,Luxembourg,2270.0,540,10440.0,7210.0,
2010,961.0,SES,Media,Luxembourg,2440.0,680,10580.0,9500.0,
2011,1094.0,SES,Media,Luxembourg,2324.0,652.3,10996.0,10032.0,
2012,,SES,Media,Luxembourg,2245.0,780.8,11436.0,9868.0,1116.0
2013,,SES,Media,Luxembourg,2412.0,855.9,11750.0,12633.0,1055.0
2014,,SES,Media,Luxembourg,2473.0,752.1,12524.0,14994.0,1074.0
2015,,SES,Media,Luxembourg,2546.0,796.9,12043.0,18589.0,1076.0
2016,,SES,Media,Luxembourg,2234.0,604.0,11623.0,9567.0,1351.0
2017,,SES,Media,Luxembourg,2289.0,1064.9,14393.0,10627.0,1126.0
2018,,SES,Media,Luxembourg,2295.0,619.0,14678.0,5983.0,1900.0
