Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,148.0,AstraZeneca,Drugs & Biotechnology,United Kingdom,29210.0,5530,46910.0,54860.0,
2009,108.0,AstraZeneca,Drugs & Biotechnology,United Kingdom,31600.0,6100,45550.0,46280.0,
2010,100.0,AstraZeneca,Drugs & Biotechnology,United Kingdom,32800.0,7520,53630.0,63560.0,
2011,129.0,AstraZeneca,Drugs & Biotechnology,United Kingdom,33642.0,8143.3,54848.0,65553.0,
2012,,AstraZeneca,Drugs & Biotechnology,United Kingdom,32416.0,9633.8,51359.0,58034.0,142.0
2013,,AstraZeneca,Drugs & Biotechnology,United Kingdom,28558.0,6429.0,52406.0,57970.0,149.0
2014,,AstraZeneca,Drugs & Biotechnology,United Kingdom,25693.0,2607.6,55899.0,82324.0,183.0
2015,,AstraZeneca,Drugs & Biotechnology,United Kingdom,26101.0,1196.8,58595.0,87706.0,239.0
2016,,AstraZeneca,Drugs & Biotechnology,United Kingdom,24714.0,2823.7,60124.0,75019.0,175.0
2017,,AstraZeneca,Drugs & Biotechnology,United Kingdom,22969.0,3651.4,62526.0,75178.0,176.0
2018,,AstraZeneca,Drugs & Biotechnology,United Kingdom,22440.0,2976.1,63354.0,90618.0,213.0
2019,,AstraZeneca,Drugs & Biotechnology,United Kingdom,23905.0,2182.0,60651.0,99235.0,237.0
2020,,AstraZeneca,Drugs & Biotechnology,United Kingdom,26233.0,1520.7,57211.0,137745.0,237.0
2021,,AstraZeneca,Drugs & Biotechnology,United Kingdom,27656.0,3190.0,66729.0,133888.0,161
2022,462,AstraZeneca,Drugs & Biotechnology,United Kingdom,38680.0,94.7,105363.0,204560.0,
