Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,17235.0,842.7,15659.0,14929.0,553.0
2013,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,19793.0,896.6,16230.0,22748.0,493.0
2014,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20772.0,922.0,16753.0,36665.0,465.0
2015,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,21435.0,1262.0,16977.0,33907.0,462.0
2016,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,19163.0,1128.4,15068.0,35723.0,475.0
2017,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,19015.0,1160.9,14777.0,24369.0,555.0
2018,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20300.0,1367.5,17803.0,29505.0,542.0
2019,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20759.0,1354.0,17855.0,25822.0,550.0
2020,,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20336.0,901.4,20494.0,18862.0,591.0
2021,,Associated British Foods,"Food, Drink & Tobacco",Australia,17730.0,579.8,21550.0,26513.0,660
2022,915,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,18991.0,654.0,22780.0,16576.0,
