Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,5.0,ExxonMobil,Oil & Gas Operations,United States,358600.0,40610,242080.0,465510.0,
2009,4.0,ExxonMobil,Oil & Gas Operations,United States,425700.0,45220,228050.0,335540.0,
2010,4.0,ExxonMobil,Oil & Gas Operations,United States,275560.0,19280,233320.0,308770.0,
2011,4.0,ExxonMobil,Oil & Gas Operations,United States,341578.0,30460.0,302510.0,407200.0,
2016,,ExxonMobil,Oil & Gas Operations,United States,236810.0,16150.0,336758.0,363270.0,9.0
2017,,ExxonMobil,Oil & Gas Operations,United States,197518.0,7840.0,330314.0,343165.0,13.0
2018,,ExxonMobil,Oil & Gas Operations,United States,230055.0,20350.0,348826.0,344126.0,13.0
2019,,ExxonMobil,Oil & Gas Operations,United States,279209.0,20840.0,346196.0,343431.0,11.0
2020,,ExxonMobil,Oil & Gas Operations,United States,255995.0,14340.0,362597.0,196588.0,13.0
2021,,ExxonMobil,Oil & Gas Operations,United States,178170.0,-22440.0,332750.0,239869.0,317
2022,15,ExxonMobil,Oil & Gas Operations,United States,280510.0,23040.0,338923.0,359731.0,
