Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,329.0,Linde,Conglomerates,Germany,10180.0,2050,36550.0,21810.0,
2009,318.0,Linde,Conglomerates,Germany,17620.0,1000,34890.0,10910.0,
2010,298.0,Linde,Chemicals,Germany,16090.0,850,34980.0,19200.0,
2011,305.0,Linde,Chemicals,Germany,17263.0,1348.3,36072.0,25806.0,
2012,,Linde,Chemicals,Germany,19197.0,1634.7,37474.0,30123.0,291.0
2013,,Linde,Chemicals,Germany,20158.0,1649.1,43518.0,35194.0,271.0
2014,,Linde,Chemicals,Germany,22111.0,1748.5,45126.0,37006.0,275.0
2015,,Linde,Chemicals,Germany,22612.0,1461.7,43995.0,38872.0,294.0
2016,,Linde,Chemicals,Germany,19898.0,1274.2,40461.0,28310.0,321.0
2017,,Linde,Chemicals,Germany,18748.0,1276.6,39009.0,31294.0,336.0
2018,,Linde,Chemicals,Germany,19600.0,1758.8,40815.0,39744.0,352.0
2019,,Linde,Chemicals,United Kingdom,14900.0,4381.0,93386.0,98302.0,219.0
2020,,Linde,Chemicals,United Kingdom,28228.0,2285.0,86612.0,96628.0,178.0
2021,,Linde,Chemicals,United Kingdom,27243.0,2501.0,88229.0,151602.0,149
2022,187,Linde,Chemicals,United Kingdom,30793.0,3826.0,81605.0,157259.0,
