Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,818.0,Liberty Global,Media,United States,9000.0,-420,32620.0,12920.0,
2009,905.0,Liberty Global,Media,United States,10560.0,-790,33990.0,3380.0,
2010,815.0,Liberty Global,Media,United States,11080.0,-410,39900.0,7370.0,
2011,684.0,Liberty Global,Media,United States,9017.0,388.2,33329.0,10348.0,
2012,,Liberty Global,Media,United States,9511.0,-772.7,36409.0,13570.0,839.0
2013,,Liberty Global,Media,United States,10311.0,322.8,38308.0,17750.0,687.0
2014,,Liberty Global,Media,United Kingdom,14474.0,-963.9,67714.0,32079.0,621.0
2015,,Liberty Global,Media,United Kingdom,18248.0,-695.0,72842.0,45025.0,572.0
2016,,Liberty Global,Media,United Kingdom,18280.0,-1152.5,67867.0,31440.0,591.0
2017,,Liberty Global,Media,United Kingdom,20009.0,1705.3,68684.0,31195.0,262.0
2018,,Liberty Global,Media,United Kingdom,14775.0,-3644.4,58312.0,24388.0,735.0
2019,,Liberty Global,Media,United Kingdom,13020.0,-373.0,53154.0,22369.0,764.0
2020,,Liberty Global,Media,United Kingdom,11542.0,-795.5,49046.0,12285.0,880.0
2021,,Liberty Global,Media,United Kingdom,11980.0,-1628.0,59093.0,15284.0,895
2022,584,Liberty Global,Media,United Kingdom,10543.0,13426.8,46917.0,12591.0,
