Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,590.0,Wm Morrison Supermarkets,Food Markets,United Kingdom,24430.0,490,14450.0,15900.0,
2009,399.0,Wm Morrison Supermarkets,Food Markets,United Kingdom,25780.0,1100,15180.0,9680.0,
2010,481.0,Wm Morrison Supermarkets,Food Markets,United Kingdom,21060.0,670,11860.0,12070.0,
2011,506.0,Wm Morrison Supermarkets,Food Markets,United Kingdom,25418.0,974.8,14496.0,12163.0,
2012,,Wm Morrison Supermarkets,Food Markets,United Kingdom,27816.0,1086.6,15558.0,11998.0,513.0
2013,,Wm Morrison Supermarkets,Food Markets,United Kingdom,28786.0,1028.0,16559.0,9538.0,576.0
2014,,Wm Morrison Supermarkets,Food Markets,United Kingdom,27708.0,-373.0,17633.0,8188.0,987.0
2015,,Wm Morrison Supermarkets,Food Markets,United Kingdom,27492.0,-1244.1,13774.0,6829.0,1237.0
2016,,Wm Morrison Supermarkets,Food Markets,United Kingdom,24529.0,337.8,13191.0,6438.0,1074.0
2017,,Wm Morrison Supermarkets,Food Markets,United Kingdom,21749.0,406.5,11632.0,6778.0,1139.0
2018,,Wm Morrison Supermarkets,Food Markets,United Kingdom,22440.0,404.3,13747.0,8097.0,1193.0
2019,,Wm Morrison Supermarkets,Food Markets,United Kingdom,23509.0,323.0,13044.0,6891.0,1435.0
2020,,Wm Morrison Supermarkets,Food Markets,United Kingdom,22396.0,444.5,14395.0,5519.0,1270.0
2021,,Wm Morrison Supermarkets,Food Markets,United Kingdom,22635.0,123.5,15155.0,5988.0,1564
