Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,309.0,OMV Group,Oil & Gas Operations,Austria,25030.0,1820,23410.0,21720.0,
2009,271.0,OMV Group,Oil & Gas Operations,Austria,35570.0,1910,29520.0,7910.0,
2010,338.0,OMV Group,Oil & Gas Operations,Austria,25670.0,820,30470.0,11050.0,
2011,363.0,OMV Group,Oil & Gas Operations,Austria,31223.0,1232.4,35168.0,12509.0,
2012,,OMV Group,Oil & Gas Operations,Austria,44110.0,1377.5,36627.0,12197.0,345.0
2013,,OMV Group,Oil & Gas Operations,Austria,56265.0,1799.0,39841.0,14666.0,304.0
2014,,OMV Group,Oil & Gas Operations,Austria,56311.0,1543.2,43800.0,14840.0,326.0
2015,,OMV Group,Oil & Gas Operations,Austria,47636.0,473.3,43400.0,9373.0,616.0
2016,,OMV Group,Oil & Gas Operations,Austria,24981.0,-1238.3,37599.0,9562.0,815.0
2017,,OMV Group,Oil & Gas Operations,Austria,21306.0,-445.8,33870.0,13617.0,799.0
2018,,OMV Group,Oil & Gas Operations,Austria,22999.0,149.6,39805.0,21456.0,752.0
2019,,OMV Group,Oil & Gas Operations,Austria,27052.0,1698.0,44111.0,18173.0,405.0
2020,,OMV Group,Oil & Gas Operations,Austria,26259.0,1877.0,47684.0,10706.0,441.0
2021,,OMV Group,Oil & Gas Operations,Austria,18867.0,1434.1,63444.0,16777.0,413
2022,388,OMV Group,Oil & Gas Operations,Austria,42025.0,2473.9,64551.0,16244.0,
