Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1633.0,Bumi Resources,Materials,Indonesia,1870.0,220,2480.0,16480.0,
2009,1809.0,Bumi Resources,Materials,Indonesia,2200.0,770,2790.0,1250.0,
2010,1533.0,Bumi Resources,Materials,Indonesia,2960.0,570,5440.0,4560.0,
2012,,Bumi Resources,Diversified Metals & Mining,Indonesia,4410.0,314.0,8772.0,5392.0,1898.0
