Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,398.0,Reed Elsevier,Media,United Kingdom/Netherlands,9180.0,2400,19310.0,25710.0,
2009,587.0,Reed Elsevier,Media,United Kingdom/Netherlands,7780.0,690,18240.0,8240.0,
2010,558.0,Reed Elsevier,Media,United Kingdom/Netherlands,9760.0,630,17880.0,9030.0,
2011,511.0,Reed Elsevier,Media,United Kingdom,9446.0,1002.0,17406.0,19440.0,
2012,,Reed Elsevier,Media,United Kingdom,9327.0,1181.0,17876.0,19329.0,549.0
2013,,Reed Elsevier,Media,United Kingdom,9918.0,1734.0,17860.0,25624.0,502.0
2014,,Reed Elsevier,Media,United Kingdom,9443.0,894.1,2097.0,17708.0,865.0
