Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,384.0,Akbank,Banking,Turkey,8170.0,1560,61540.0,16260.0,
2009,427.0,Akbank,Banking,Turkey,8060.0,1160,60230.0,6910.0,
2010,343.0,Akbank,Banking,Turkey,8060.0,1160,60230.0,15750.0,
2011,367.0,Akbank,Banking,Turkey,7491.0,1951.4,77960.0,19761.0,
2012,,Akbank,Banking,Turkey,6352.0,1345.6,74018.0,16405.0,470.0
2013,,Akbank,Banking,Turkey,8171.0,1684.6,91597.0,20589.0,382.0
2014,,Akbank,Banking,Turkey,7930.0,1693.9,90379.0,13244.0,487.0
2015,,Akbank,Banking,Turkey,8102.0,1575.4,93210.0,12721.0,522.0
2016,,Akbank,Banking,Turkey,7061.0,1230.9,85988.0,11960.0,534.0
2017,,Akbank,Banking,Turkey,7940.0,1486.2,91624.0,9171.0,585.0
2018,,Akbank,Banking,Turkey,7605.0,1665.0,89802.0,7945.0,750.0
2019,,Akbank,Banking,Turkey,8253.0,1170.0,66693.0,5654.0,869.0
2020,,Akbank,Banking,Turkey,8253.0,1170.3,66693.0,4382.0,850.0
2021,,Akbank,Banking,Turkey,5734.0,870.3,64355.0,3202.0,1006
2022,1262,Akbank,Banking,Turkey,5971.0,946.4,61909.0,3222.0,
