Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1579.0,Ventas,Diversified Financials,United States,940.0,270,5620.0,6970.0,
2011,1938.0,Ventas,Real Estate,United States,1017.0,246.2,5758.0,8618.0,
2012,,Ventas,Real Estate,United States,1765.0,364.5,17272.0,16460.0,1083.0
2013,,Ventas,Real Estate,United States,2485.0,362.8,18980.0,20638.0,1032.0
2014,,Ventas,Real Estate,United States,2812.0,449.9,19731.0,18066.0,1031.0
2015,,Ventas,Real Estate,United States,3076.0,456.6,21226.0,25446.0,994.0
2016,,Ventas,Real Estate,United States,3445.0,399.0,22262.0,20337.0,1042.0
2017,,Ventas,Real Estate,United States,3444.0,551.0,23167.0,23019.0,973.0
2018,,Ventas,Real Estate,United States,3634.0,563.0,23494.0,19066.0,1082.0
2019,,Ventas,Diversified Financials,United States,3746.0,363.0,22585.0,21095.0,1314.0
2020,,Ventas,Diversified Financials,United States,3873.0,433.0,24692.0,12069.0,1309.0
2021,,Ventas,Diversified Financials,United States,3795.0,439.1,23929.0,20782.0,1230
2022,1476,Ventas,Diversified Financials,United States,3828.0,49.0,24718.0,23370.0,
