Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1234.0,Oji Paper,Materials,Japan,10770.0,150,15150.0,4190.0,
2009,923.0,Oji Paper,Materials,Japan,13210.0,120,17790.0,3980.0,
2010,1071.0,Oji Paper,Materials,Japan,13010.0,-60,17120.0,4560.0,
2011,1091.0,Oji Paper,Materials,Japan,12276.0,266.3,17097.0,4649.0,
2012,,Oji Paper,Materials,Japan,14197.0,296.2,19274.0,5268.0,1043.0
