Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,671.0,PKN Orlen,Oil & Gas Operations,Poland,18170.0,680,15560.0,7360.0,
2009,1010.0,PKN Orlen,Oil & Gas Operations,Poland,26720.0,-220,16490.0,2390.0,
2010,642.0,PKN Orlen,Oil & Gas Operations,Poland,23700.0,460,17080.0,4870.0,
2011,599.0,PKN Orlen,Oil & Gas Operations,Poland,28178.0,799.8,17257.0,7425.0,
2012,,PKN Orlen,Oil & Gas Operations,Poland,30998.0,923.8,17316.0,5097.0,703.0
2013,,PKN Orlen,Oil & Gas Operations,Poland,38818.0,757.8,16910.0,7384.0,651.0
2014,,PKN Orlen,Oil & Gas Operations,Poland,36021.0,55.3,17115.0,6043.0,1091.0
2015,,PKN Orlen,Oil & Gas Operations,Poland,33856.0,-1841.6,13155.0,6966.0,1217.0
2016,,PKN Orlen,Oil & Gas Operations,Poland,23418.0,752.1,12190.0,7717.0,819.0
2017,,PKN Orlen,Oil & Gas Operations,Poland,20165.0,1333.5,13310.0,11176.0,680.0
2018,,PKN Orlen,Oil & Gas Operations,Poland,26497.0,1599.0,17544.0,10366.0,713.0
2019,,PKN Orlen,Oil & Gas Operations,Poland,30362.0,1565.0,17074.0,11364.0,650.0
2020,,PKN Orlen,Oil & Gas Operations,Poland,28965.0,1169.3,18800.0,6441.0,775.0
2021,,PKN Orlen,Oil & Gas Operations,Poland,22108.0,754.5,22612.0,7568.0,881
2022,746,PKN Orlen,Oil & Gas Operations,Poland,34068.0,2632.1,26237.0,7547.0,
