Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2016,,NEXON,IT Software & Services,Japan,1572.0,455.4,3538.0,6762.0,1947.0
2018,,NEXON,IT Software & Services,Japan,2262.0,753.0,5351.0,12181.0,1493.0
2019,,NEXON,IT Software & Services,Japan,2297.0,975.0,5924.0,12469.0,1389.0
2020,,NEXON,IT Software & Services,Japan,2280.0,1061.0,6617.0,14088.0,1233.0
2021,,NEXON,IT Software & Services,Japan,2744.0,526.6,8351.0,29593.0,1374
2022,1376,NEXON,IT Software & Services,Japan,2498.0,1045.6,8568.0,20318.0,
