Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1097.0,China CSSC Holdings,Capital Goods,China,4060.0,610,6710.0,7060.0,
2011,1546.0,China CSSC Holdings,Capital Goods,China,3696.0,366.3,6367.0,8452.0,
2012,,China CSSC Holdings,Capital Goods,China,4529.0,395.8,7760.0,6068.0,1675.0
2021,,China CSSC Holdings,Capital Goods,China,6299.0,67.3,19893.0,11450.0,1785
2022,1484,China CSSC Holdings,Capital Goods,China,8462.0,83.7,25040.0,11603.0,
