Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,772.0,Tokyu,Transportation,Japan,11760.0,500,16480.0,7110.0,
2009,628.0,Tokyu,Transportation,Japan,13760.0,460,19400.0,4930.0,
2010,976.0,Tokyu,Transportation,Japan,13390.0,110,20270.0,5390.0,
2011,1063.0,Tokyu,Transportation,Japan,13162.0,159.4,20980.0,5731.0,
2012,,Tokyu,Transportation,Japan,13860.0,481.8,23239.0,6090.0,821.0
2013,,Tokyu,Transportation,Japan,13218.0,433.9,23802.0,9308.0,749.0
2014,,Tokyu,Transportation,Japan,11212.0,603.8,19048.0,7670.0,859.0
2015,,Tokyu,Transportation,Japan,9966.0,422.3,16589.0,8045.0,1080.0
2016,,Tokyu,Transportation,Japan,9032.0,491.2,16846.0,11047.0,883.0
2017,,Tokyu,Transportation,Japan,10321.0,573.1,18208.0,8995.0,935.0
2018,,Tokyu,Transportation,Japan,10273.0,632.5,21294.0,10243.0,971.0
2019,,Tokyu,Transportation,Japan,10434.0,493.0,21617.0,9517.0,1057.0
2020,,Tokyu,Transportation,Japan,10734.0,523.6,23178.0,9170.0,979.0
2021,,Tokyu,Transportation,Japan,9199.0,-282.5,24428.0,7883.0,1671
