Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,265.0,Centrica,Utilities,United Kingdom,32420.0,2990,23470.0,23650.0,
2009,579.0,Centrica,Utilities,United Kingdom,31160.0,-210,25930.0,19690.0,
2010,217.0,Centrica,Utilities,United Kingdom,34390.0,1320,31390.0,21680.0,
2011,227.0,Centrica,Oil & Gas Operations,United Kingdom,34981.0,3018.7,29805.0,27363.0,
2012,,Centrica,Oil & Gas Operations,United Kingdom,35441.0,653.7,30047.0,25811.0,384.0
2013,,Centrica,Oil & Gas Operations,United Kingdom,38930.0,2070.0,35386.0,27665.0,245.0
2014,,Centrica,Oil & Gas Operations,United Kingdom,41533.0,1484.9,38832.0,27665.0,291.0
2015,,Centrica,Oil & Gas Operations,United Kingdom,48422.0,-1666.3,35382.0,18805.0,667.0
2016,,Centrica,Oil & Gas Operations,United Kingdom,42734.0,-1141.3,27798.0,16968.0,708.0
2017,,Centrica,Oil & Gas Operations,United Kingdom,36569.0,2256.0,27053.0,14817.0,371.0
2018,,Centrica,Oil & Gas Operations,United Kingdom,36089.0,428.8,27959.0,11186.0,822.0
2019,,Centrica,Oil & Gas Operations,United Kingdom,39583.0,244.0,28088.0,7838.0,1004.0
2020,,Centrica,Oil & Gas Operations,United Kingdom,28926.0,-1305.1,25728.0,2928.0,1196.0
2021,,Centrica,Oil & Gas Operations,United Kingdom,15708.0,65.4,23401.0,4537.0,1419
2022,990,Centrica,Oil & Gas Operations,United Kingdom,20277.0,805.9,36687.0,5958.0,
