Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Gemalto,Consumer Durables,Netherlands,2887.0,336.4,3573.0,8058.0,1872.0
2014,,Gemalto,Consumer Durables,Netherlands,3171.0,342.0,4022.0,10284.0,1816.0
