Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,876.0,Everest Re Group,Insurance,Bermuda,4780.0,840,18000.0,6090.0,
2009,1361.0,Everest Re Group,Insurance,Bermuda,3530.0,-20,16850.0,4000.0,
2010,847.0,Everest Re Group,Insurance,Bermuda,4500.0,810,18000.0,5070.0,
2011,1105.0,Everest Re Group,Insurance,Bermuda,4706.0,610.8,18408.0,4546.0,
2012,,Everest Re Group,Insurance,Bermuda,4694.0,-80.5,18894.0,4975.0,1633.0
2013,,Everest Re Group,Insurance,Bermuda,4923.0,829.0,19778.0,7784.0,948.0
2014,,Everest Re Group,Insurance,Bermuda,5323.0,1248.2,19808.0,8624.0,886.0
2015,,Everest Re Group,Insurance,Bermuda,5749.0,1186.9,20818.0,7860.0,947.0
2016,,Everest Re Group,Insurance,Bermuda,6022.0,967.7,21426.0,8196.0,890.0
2017,,Everest Re Group,Insurance,Bermuda,5794.0,985.8,21322.0,9511.0,920.0
2018,,Everest Re Group,Insurance,Bermuda,6764.0,378.0,23513.0,9355.0,1343.0
2019,,Everest Re Group,Insurance,Bermuda,7383.0,103.0,24794.0,10495.0,1308.0
2020,,Everest Re Group,Insurance,Bermuda,8025.0,1002.5,27324.0,7884.0,896.0
2021,,Everest Re Group,Insurance,Bermuda,9598.0,507.8,30382.0,11811.0,949
2022,777,Everest Re Group,Insurance,Bermuda,11866.0,1359.8,35616.0,12674.0,
