Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1455.0,El Puerto de Liverpool,Retailing,Mexico,3940.0,350,4540.0,7510.0,
2009,1557.0,El Puerto de Liverpool,Retailing,Mexico,3500.0,350,4560.0,3470.0,
2010,1505.0,El Puerto de Liverpool,Retailing,Mexico,3470.0,280,4520.0,6320.0,
2011,1344.0,El Puerto de Liverpool,Retailing,Mexico,4229.0,417.1,5536.0,10046.0,
2012,,El Puerto de Liverpool,Retailing,Mexico,3780.0,468.9,5233.0,11015.0,1450.0
2013,,El Puerto de Liverpool,Retailing,Mexico,5040.0,548.0,6585.0,15542.0,1153.0
2014,,El Puerto de Liverpool,Retailing,Mexico,5805.0,603.3,7359.0,14260.0,1147.0
2015,,El Puerto de Liverpool,Retailing,Mexico,6089.0,583.4,7143.0,16239.0,1163.0
2016,,El Puerto de Liverpool,Retailing,Mexico,5748.0,580.0,6659.0,15928.0,1103.0
2017,,El Puerto de Liverpool,Retailing,Mexico,5373.0,545.2,7203.0,11780.0,1301.0
2018,,El Puerto de Liverpool,Retailing,Mexico,6848.0,545.3,8774.0,8248.0,1577.0
2019,,El Puerto de Liverpool,Retailing,Mexico,7045.0,608.0,8867.0,8545.0,1508.0
2020,,El Puerto de Liverpool,Retailing,Mexico,7370.0,629.0,8542.0,3422.0,1766.0
