Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,688.0,DISH Network,Media,United States,11090.0,760,10090.0,13300.0,
2009,789.0,DISH Network,Media,United States,11620.0,900,6460.0,5030.0,
2010,679.0,DISH Network,Media,United States,11660.0,640,8300.0,9610.0,
2011,693.0,DISH Network,Media,United States,12641.0,984.7,9632.0,10387.0,
2012,,DISH Network,Media,United States,14048.0,1515.9,11470.0,14088.0,595.0
2013,,DISH Network,Media,United States,14266.0,636.7,17380.0,15868.0,616.0
2014,,DISH Network,Media,United States,13905.0,807.5,20376.0,29288.0,520.0
2015,,DISH Network,Media,United States,14643.0,944.7,22107.0,32859.0,504.0
2016,,DISH Network,Media,United States,15069.0,747.1,22887.0,23124.0,517.0
2017,,DISH Network,Media,United States,15095.0,1449.9,28230.0,29110.0,393.0
2018,,DISH Network,Media,United States,14170.0,2090.5,30155.0,14666.0,546.0
2019,,DISH Network,Media,United States,13621.0,1575.0,30720.0,16325.0,562.0
2020,,DISH Network,Media,United States,12808.0,1399.5,33621.0,13084.0,575.0
2021,,DISH Network,Media,United States,15493.0,1762.7,38350.0,20001.0,455
2022,510,DISH Network,Media,United States,17881.0,2410.6,48465.0,16203.0,
