Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,522.0,MTN Group,Telecommunications Services,South Africa,7350.0,1510,13440.0,29720.0,
2009,382.0,MTN Group,Telecommunications Services,South Africa,11090.0,1660,18330.0,15970.0,
2010,349.0,MTN Group,Telecommunications Services,South Africa,10960.0,1640,18330.0,27310.0,
2011,306.0,MTN Group,Telecommunications services,South Africa,17335.0,2161.5,23397.0,35009.0,
2012,,MTN Group,Telecommunications services,South Africa,15066.0,2565.4,22470.0,34006.0,338.0
2013,,MTN Group,Telecommunications services,South Africa,16493.0,2527.4,21395.0,34503.0,345.0
2014,,MTN Group,Telecommunications services,South Africa,14143.0,2723.9,21656.0,38146.0,378.0
2015,,MTN Group,Telecommunications services,South Africa,13545.0,2957.2,21928.0,34536.0,395.0
2016,,MTN Group,Telecommunications services,South Africa,11507.0,1580.9,20255.0,18853.0,523.0
2017,,MTN Group,Telecommunications services,South Africa,10067.0,-177.9,19649.0,16588.0,1020.0
2018,,MTN Group,Telecommunications services,South Africa,9981.0,331.7,19581.0,18382.0,1069.0
2019,,MTN Group,Telecommunications Services,South Africa,10154.0,658.0,17004.0,13464.0,936.0
2020,,MTN Group,Telecommunications Services,South Africa,10482.0,620.3,21619.0,4759.0,1185.0
2021,,MTN Group,Telecommunications Services,South Africa,10894.0,1033.9,23756.0,11654.0,802
2022,847,MTN Group,Telecommunications Services,South Africa,12281.0,929.7,22920.0,19980.0,
