Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,34.0,Telefónica,Telecommunications Services,Spain,82400.0,13000,143130.0,138420.0,
2009,31.0,Telefónica,Telecommunications Services,Spain,80700.0,10570,129160.0,85560.0,
2010,32.0,Telefónica,Telecommunications Services,Spain,79110.0,10840,154980.0,108190.0,
2011,31.0,Telefónica,Telecommunications services,Spain,81308.0,13610.5,166462.0,113256.0,
2022,196,Telefónica,Telecommunications Services,Spain,46425.0,9405.0,124197.0,29443.0,
