Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Monster Beverage,"Food, Drink & Tobacco",United States,1703.0,286.2,1362.0,10378.0,1808.0
2013,,Monster Beverage,"Food, Drink & Tobacco",United States,2061.0,340.0,1043.0,8009.0,1870.0
2014,,Monster Beverage,"Food, Drink & Tobacco",United States,2246.0,338.7,1421.0,11853.0,1745.0
2015,,Monster Beverage,"Food, Drink & Tobacco",United States,2465.0,483.2,1939.0,23415.0,1353.0
2016,,Monster Beverage,"Food, Drink & Tobacco",United States,2723.0,546.7,5675.0,24957.0,1228.0
2017,,Monster Beverage,"Food, Drink & Tobacco",United States,3044.0,712.7,4153.0,25979.0,1167.0
2018,,Monster Beverage,"Food, Drink & Tobacco",United States,3485.0,858.7,4740.0,27723.0,1175.0
2019,,Monster Beverage,"Food, Drink & Tobacco",United States,3807.0,993.0,4653.0,29982.0,1131.0
2020,,Monster Beverage,"Food, Drink & Tobacco",United States,4201.0,1107.8,5282.0,32546.0,1049.0
2021,,Monster Beverage,"Food, Drink & Tobacco",United States,4599.0,1409.6,6265.0,51847.0,941
2022,1101,Monster Beverage,"Food, Drink & Tobacco",United States,5541.0,1377.5,7863.0,45340.0,
