Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Public Service Enterprise,Utilities,United States,11079.0,1503.0,29821.0,15242.0,452.0
2013,,Public Service Enterprise,Utilities,United States,9781.0,1275.0,31725.0,16838.0,489.0
2014,,Public Service Enterprise,Utilities,United States,9989.0,1243.0,32610.0,19032.0,502.0
