Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2020,,Wuxi Apptec,Drugs & Biotechnology,China,1861.0,268.8,4198.0,23013.0,1746.0
2021,,Wuxi Apptec,Drugs & Biotechnology,China,2402.0,425.2,7078.0,63476.0,1293
2022,1283,Wuxi Apptec,Drugs & Biotechnology,China,3553.0,790.7,8650.0,49709.0,
