Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2018,,Tahoe Group,Construction,China,3647.0,321.6,36106.0,5100.0,1893.0
2019,,Tahoe Group,Construction,China,4580.0,490.0,36796.0,3623.0,1559.0
2020,,Tahoe Group,Construction,China,4462.0,469.8,32303.0,1553.0,1666.0
