Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Grupo Argos,Construction,Colombia,3782.0,194.7,15167.0,9506.0,1594.0
2014,,Grupo Argos,Construction,Colombia,4085.0,157.9,14257.0,8388.0,1816.0
