Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1699.0,CF Industries Holdings,Chemicals,United States,2760.0,370,2010.0,6870.0,
2009,1319.0,CF Industries Holdings,Chemicals,United States,3920.0,680,2390.0,3110.0,
2010,1610.0,CF Industries Holdings,Chemicals,United States,2610.0,370,2490.0,5220.0,
2011,1357.0,CF Industries Holdings,Chemicals,United States,3965.0,349.2,8758.0,8985.0,
2012,,CF Industries Holdings,Chemicals,United States,6098.0,1539.2,8974.0,12061.0,854.0
2013,,CF Industries Holdings,Chemicals,United States,6104.0,1848.7,10167.0,12846.0,823.0
2014,,CF Industries Holdings,Chemicals,United States,5475.0,1464.6,10906.0,14775.0,899.0
2015,,CF Industries Holdings,Chemicals,United States,4743.0,1390.3,11549.0,13476.0,1005.0
2016,,CF Industries Holdings,Chemicals,United States,4308.0,699.9,13078.0,7748.0,1274.0
2018,,CF Industries Holdings,Chemicals,United States,4050.0,444.0,13522.0,9218.0,1885.0
2022,1320,CF Industries Holdings,Chemicals,United States,6538.0,917.0,12570.0,20096.0,
