Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2020,,Zoom Video Communications,IT Software & Services,United States,623.0,23.2,1290.0,37713.0,1601.0
2021,,Zoom Video Communications,IT Software & Services,United States,2651.0,671.6,5298.0,96911.0,1059
2022,1184,Zoom Video Communications,IT Software & Services,United States,4100.0,1375.1,7551.0,29963.0,
