Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2018,,MTU Aero Engines AG,Aerospace & Defense,Germany,5681.0,426.6,7566.0,9442.0,1831.0
2019,,MTU Aero Engines AG,Aerospace & Defense,Germany,5388.0,527.0,8216.0,11913.0,1569.0
2020,,MTU Aero Engines AG,Aerospace & Defense,Germany,5180.0,535.1,9175.0,7196.0,1918.0
