Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,903.0,Masco,Construction,United States,11770.0,390,10910.0,6820.0,
2009,1500.0,Masco,Construction,United States,9600.0,-390,9480.0,1850.0,
2010,1360.0,Masco,Construction,United States,7790.0,-180,9180.0,5010.0,
2011,1679.0,Masco,Construction,United States,7592.0,-1043.0,8140.0,4967.0,
2013,,Masco,Construction,United States,7745.0,-114.0,6875.0,7117.0,1732.0
2014,,Masco,Construction,United States,8173.0,263.0,6933.0,8005.0,1638.0
2015,,Masco,Construction,United States,8521.0,841.0,7167.0,9367.0,1099.0
2016,,Masco,Construction,United States,7501.0,350.0,5680.0,10809.0,1311.0
2017,,Masco,Construction,United States,7357.0,485.0,5137.0,10718.0,1240.0
2018,,Masco,Construction,United States,7787.0,538.0,5630.0,11820.0,1314.0
2019,,Masco,Construction,United States,8359.0,729.0,5393.0,11784.0,1196.0
2020,,Masco,Construction,United States,7442.0,459.0,4840.0,10824.0,1442.0
2021,,Masco,Construction,United States,7188.0,631.0,5777.0,16400.0,1200
2022,1967,Masco,Construction,United States,8375.0,406.0,5575.0,12046.0,
