Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2014,,GameStop Corp.,Retailing,United States,9040.0,354.0,4091.0,4931.0,1774.0
2015,,GameStop Corp.,Retailing,United States,9296.0,393.1,4246.0,4135.0,1726.0
