Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2014,,Enel,Utilities,Italy,106269.0,4294.8,226188.0,53183.0,71.0
2015,,Enel,Utilities,Italy,97266.0,685.8,201635.0,44557.0,229.0
2016,,Enel,Utilities,Italy,76917.0,2437.6,179005.0,44569.0,104.0
2017,,Enel,Utilities,Italy,75890.0,2842.9,164115.0,47494.0,99.0
2018,,Enel,Utilities,Italy,86675.0,4633.6,193638.0,61566.0,75.0
2019,,Enel,Utilities,Italy,86280.0,5650.0,189104.0,63137.0,77.0
2020,,Enel,Utilities,Italy,86592.0,2433.2,192426.0,69410.0,97.0
2021,,Enel,Utilities,Italy,71389.0,2975.3,199993.0,105433.0,73
2022,110,Enel,Utilities,Italy,99409.0,3769.3,235332.0,65842.0,
