Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,287.0,Seven & I Holdings,Food Markets,Japan,45100.0,1130,32000.0,24090.0,
2009,191.0,Seven & I Holdings,Food Markets,Japan,55220.0,1250,37060.0,20270.0,
2010,210.0,Seven & I Holdings,Food Markets,Japan,57740.0,940,37860.0,20200.0,
2011,355.0,Seven & I Holdings,Food Markets,Japan,57502.0,504.8,41045.0,23994.0,
2012,,Seven & I Holdings,Food Markets,Japan,62614.0,1369.3,45300.0,24966.0,230.0
2013,,Seven & I Holdings,Food Markets,Japan,58920.0,1598.3,47556.0,27398.0,221.0
2014,,Seven & I Holdings,Food Markets,Japan,57258.0,1760.4,46444.0,33398.0,220.0
2015,,Seven & I Holdings,Food Markets,Japan,55741.0,1596.6,43789.0,37995.0,238.0
2016,,Seven & I Holdings,Food Markets,Japan,40548.0,1333.0,48210.0,37586.0,240.0
2017,,Seven & I Holdings,Food Markets,Japan,53900.0,893.6,49237.0,37023.0,277.0
2018,,Seven & I Holdings,Food Markets,Japan,54197.0,1626.0,51497.0,38867.0,263.0
2019,,Seven & I Holdings,Food Markets,Japan,61470.0,1837.0,52060.0,30336.0,278.0
2020,,Seven & I Holdings,Food Markets,Japan,60952.0,2001.5,55596.0,29333.0,234.0
2021,,Seven & I Holdings,Food Markets,Japan,54423.0,1691.8,65204.0,36896.0,228
2022,261,Seven & I Holdings,Food Markets,Japan,78473.0,1890.4,75878.0,39191.0,
