Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,302.0,Woori Finance Holdings,Banking,South Korea,11280.0,2190,228920.0,14630.0,
2009,343.0,Woori Finance Holdings,Banking,South Korea,16960.0,2330,266510.0,3300.0,
2010,334.0,Woori Finance Holdings,Banking,South Korea,51010.0,360,230520.0,9070.0,
2011,379.0,Woori Finance Holdings,Diversified Financials,South Korea,16954.0,880.3,244500.0,10467.0,
2012,,Woori Finance Holdings,Diversified Financials,South Korea,17557.0,1931.0,269918.0,9593.0,324.0
2013,,Woori Finance Holdings,Diversified Financials,South Korea,15209.0,1406.5,306187.0,9000.0,383.0
2014,,Woori Finance Holdings,Diversified Financials,South Korea,10792.0,-491.6,309678.0,9212.0,821.0
