Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1732.0,Whole Foods Market,Food Markets,United States,7180.0,170,3210.0,4900.0,
2010,1368.0,Whole Foods Market,Food Markets,United States,8200.0,170,3870.0,6230.0,
2011,1163.0,Whole Foods Market,Food Markets,United States,9370.0,279.4,4121.0,10221.0,
2012,,Whole Foods Market,Food Markets,United States,10495.0,372.2,4528.0,15529.0,1025.0
2013,,Whole Foods Market,Food Markets,United States,12164.0,493.2,5079.0,16135.0,917.0
2014,,Whole Foods Market,Food Markets,United States,13300.0,563.0,5720.0,19406.0,869.0
2015,,Whole Foods Market,Food Markets,United States,14626.0,588.0,5953.0,18771.0,877.0
2016,,Whole Foods Market,Food Markets,United States,15546.0,525.0,6236.0,9661.0,990.0
2017,,Whole Foods Market,Food Markets,United States,15814.0,445.0,6382.0,9898.0,1089.0
