Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1103.0,Doosan,Trading Companies,South Korea,14080.0,10,15320.0,4760.0,
2009,1181.0,Doosan,Trading Companies,South Korea,16200.0,90,18300.0,1590.0,
2010,1082.0,Doosan,Construction,South Korea,17190.0,90,25950.0,2310.0,
2011,1110.0,Doosan,Construction,South Korea,17595.0,198.3,26566.0,2918.0,
2014,,Doosan,Construction,South Korea,20038.0,112.9,29531.0,2715.0,1127.0
2015,,Doosan,Construction,South Korea,19444.0,62.1,30552.0,1558.0,1136.0
2016,,Doosan,Construction,South Korea,16777.0,-345.7,26913.0,1972.0,1186.0
2017,,Doosan,Construction,South Korea,14300.0,-147.3,23733.0,1609.0,1289.0
2018,,Doosan,Construction,South Korea,15534.0,34.0,26873.0,2151.0,1263.0
2019,,Doosan,Trading Companies,South Korea,16512.0,-66.0,25883.0,1721.0,1292.0
2020,,Doosan,Trading Companies,South Korea,16084.0,-150.8,25224.0,561.0,1331.0
2021,,Doosan,Trading Companies,South Korea,14387.0,-474.1,27725.0,790.0,1371
2022,1689,Doosan,Trading Companies,South Korea,12598.0,-113.7,21880.0,1307.0,
