Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Henan Shuanghui Investment,"Food, Drink & Tobacco",China,5972.0,89.8,1241.0,7043.0,1805.0
2013,,Henan Shuanghui Investment,"Food, Drink & Tobacco",China,6260.0,457.0,2678.0,12644.0,1163.0
2014,,Henan Shuanghui Investment,"Food, Drink & Tobacco",China,7281.0,627.6,3263.0,13990.0,1054.0
